"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"436946011"	2514	"C3806"	"C380600"	"adult-onset obesity"	"296526005"	"436946011"	32
"451201014"	30271955	"66C-1"	"66C..11"	"weight monitoring"	"307818003"	"451201014"	1
"451432013"	16069	"C38z0"	"C38z000"	"simple obesity"	"415530009"	"2535221011"	32
"453856012"	396328	"22K6"	"22K6.00"	"body mass index less than 20"	"310252000"	"453856012"	2
"457437014"	266	"4I48"	"4I48.00"	"sweat weight"	"1009121000000101"	"2574011000000115"	20
"457849017"	3455	"4G12"	"4G12.00"	"weight of calculus"	"992451000000103"	"2559191000000113"	20
"459695017"	94192	"13AC"	"13AC.00"	"diabetic weight reducing diet"	"315208005"	"459695017"	17
"461278017"	978	"ZV778"	"ZV77800"	"[v]screening for obesity"	"268551005"	"401568010"	1
"1227771010"	3335	"ZV653-9"	"ZV65319"	"[v]dietary counselling in obesity"	"424753004"	"2645393015"	32
"1484769012"	316001	"66CF"	"66CF.00"	"target weight"	"390734006"	"1484769012"	1
"1780175010"	76899	"22A7"	"22A7.00"	"baseline weight"	"400967004"	"1780175010"	2
"1780210016"	79221	"22A8"	"22A8.00"	"weight loss from baseline weight"	"401003006"	"1780210016"	2
"2154209017"	698679	"8HHH"	"8HHH.00"	"refer to weight management programme"	"408289007"	"2154209017"	40
"2159952010"	50997	"R0348"	"R034800"	"underweight"	"248342006"	"370738017"	32
"2160062010"	327496	"22K7"	"22K7.00"	"body mass index 40+ - severely obese"	"408512008"	"2160062010"	2
"2474325012"	413755	"22K8"	"22K8.00"	"body mass index 20-24 - normal"	"412768003"	"2474325012"	2
"2535065012"	2599626	"C380"	"C380.00"	"obesity"	"414916001"	"2535065012"	32
"2536041016"	44386	"1621-1"	"1621.11"	"weight static"	"271398006"	"2536041016"	27
"2537960015"	7557	"C3800"	"C380000"	"obesity due to excess calories"	"415530009"	"2537960015"	32
"2549043017"	58271	"1626"	"1626.00"	"intentional weight loss"	"416528001"	"2549043017"	27
"3506663014"	1	"^ESCT1164427"	NA	"weight abnormal for age"	"734435008"	"3506663014"	31
"3514400010"	93	"^ESCT1165415"	NA	"current body weight"	"735395000"	"3514400010"	31
"3516789013"	1	"^ESCT1166435"	NA	"post-dialysis target weight"	"736190007"	"3516789013"	31
"16131000000113"	3625	"9OKZ"	"9OKZ.00"	"obesity monitoring admin.nos"	"713951000000106"	"1565191000000115"	37
"21621000000119"	16551	"9OK"	"9OK..00"	"obesity monitoring administration"	"713951000000106"	"1565191000000115"	37
"26111000000114"	43081	"9OK-1"	"9OK..11"	"obesity clinic administration"	"713971000000102"	"1565211000000116"	37
"59261000006118"	639155	"13A3"	"13A3.00"	"wr - weight reducing diet"	"359649009"	"1228322017"	17
"59271000006113"	62940	"8B57"	"8B57.00"	"weight reducing diet"	"359649009"	"1228322017"	17
"59281000006111"	17717	"6878-1"	"6878.11"	"weight screening"	"804271000000109"	"1798011000000116"	1
"59311000006113"	383679	"162"	"162..00"	"weight symptom"	"161829004"	"252187016"	27
"200241000006114"	898823	"8CA40"	"8CA4000"	"patient advised about weight-reducing diet"	"266724001"	"397175014"	32
"217781000000116"	69479	"22A5"	"22A5.00"	"o/e - weight greater than 20% over ideal"	"268916007"	"402436015"	27
"220811000000110"	5347	"L161"	"L161.00"	"maternal obesity syndrome"	"44772007"	"74689019"	32
"240911000006113"	331425	"8CA40-1"	"8CA4011"	"patient advised to lose weight"	"275919002"	"411892019"	1
"270281000006113"	8398	"9OK8"	"9OK8.00"	"obesity monitoring telephone invite"	"185748008"	"285748011"	37
"270301000006112"	32928	"9OK4"	"9OK4.00"	"obesity monitoring first letter"	"185744005"	"285744013"	37
"270311000006110"	6000	"9OK5"	"9OK5.00"	"obesity monitoring second letter"	"185745006"	"285745014"	37
"270321000006119"	993	"9OK6"	"9OK6.00"	"obesity monitoring third letter"	"185746007"	"285746010"	37
"270381000006115"	4763	"9OK7"	"9OK7.00"	"obesity monitoring verbal invite"	"185747003"	"285747018"	37
"270391000006117"	43294	"6878"	"6878.00"	"obesity screening"	"268551005"	"401568010"	1
"271181000006113"	1418	"2291"	"2291.00"	"o/e-height > 20% below average"	"162756007"	"253670011"	2
"272151000006114"	684	"2295"	"2295.00"	"o/e -height > 20% over average"	"162760005"	"253674019"	2
"272551000006116"	3168	"22A1"	"22A1.00"	"o/e - weight > 20% below ideal"	"162764001"	"253678016"	2
"280881000006115"	138320	"222A"	"222A.00"	"o/e - obese"	"162690006"	"253576010"	27
"284561000006119"	2055	"2292"	"2292.00"	"o/e - height 10-20% < average"	"162757003"	"253671010"	2
"297811000000117"	451632	"66CG"	"66CG.00"	"weight management programme offered"	"819361000000109"	"2134401000000115"	1
"297841000000116"	91486	"66CH"	"66CH.00"	"weight management plan started"	"819321000000101"	"2134321000000116"	1
"297861000000115"	17801	"66CJ"	"66CJ.00"	"weight management plan completed"	"819311000000107"	"2134301000000113"	1
"297891000000114"	10845	"66CK"	"66CK.00"	"target weight reached"	"197941000000107"	"297891000000114"	1
"298511000000116"	4510	"212Q"	"212Q.00"	"obesity resolved"	"198181000000102"	"298511000000116"	27
"299281000000119"	163208	"1D1A"	"1D1A.00"	"complaining of weight loss"	"198511000000103"	"299281000000119"	27
"316781000000113"	1534	"39C45"	"39C4500"	"waterlow build/weight for height score"	"206061000000106"	"316781000000113"	32
"406131000000117"	9883	"9N4v"	"9N4v.00"	"did not attend weight monitoring clinic"	"248051000000100"	"406131000000117"	37
"437661000006118"	339192	"1625-1"	"1625.11"	"abnormal weight loss - symptom"	"267024001"	"397867018"	27
"558771000000115"	2692	"8B5B"	"8B5B.00"	"weight gain diet"	"703977005"	"3011181010"	32
"567001000000116"	2885	"6B4-1"	"6B4..11"	"counterweight programme"	"313251000000103"	"567001000000116"	1
"628891000000118"	13097	"6B4"	"6B4..00"	"counterweight weight management programme"	"313251000000103"	"2156371000000111"	1
"700101000006111"	24	"C230"	"C230.00"	"moderate protein-calorie malnutrition (weight for age 60-74% of standard)"	"190602008"	"292966015"	32
"734181000006116"	109	"L2B"	"L2B..00"	"low maternal weight gain"	"28701003"	"48057011"	32
"737721000006113"	2005	"C381"	"C381.00"	"localised obesity"	"270486005"	"405105012"	32
"787121000006116"	47873345	"66CB"	"66CB.00"	"ideal body weight"	"170804003"	"264765019"	1
"839191000006115"	1469354	"67I9"	"67I9.00"	"weight control education"	"410200000"	"2471922016"	17
"854681000006113"	111443	"EGTON421"	NA	"weight reducing diet advised"	"854681000006109"	"854681000006113"	32
"857321000006113"	17858	"EGTONMO1"	NA	"moderately obese"	"857321000006109"	"857321000006113"	2
"857681000006117"	97061	"EGTONWE3"	NA	"weight reduction clinic"	"857681000006101"	"857681000006117"	37
"857911000006118"	17798	"EGTONVE2"	NA	"very obese"	"857911000006102"	"857911000006118"	2
"881831000006116"	263	"C38-99"	"C38..99"	"hyperalimentation incl.obesity"	"640791000000105"	"881831000006116"	32
"903061000006114"	27030	"1623-99"	"1623.99"	"weight loss"	"161832001"	"903061000006114"	27
"907161000006115"	42	"HNG0212"	NA	"[rfc] reason for care : obesity"	"907161000006104"	"907161000006115"	12
"908721000006111"	1101	"HNG0530"	NA	"[rfc] reason for care : overweight/ underweight"	"908721000006107"	"908721000006111"	12
"909921000006118"	3269	"HNGNQRF37"	NA	"[rfc] reason for care : weight problem"	"909921000006102"	"909921000006118"	12
"910251000006110"	3607	"HNGNQRF70"	NA	"[rfc] reason for care : overweight"	"910251000006106"	"910251000006110"	12
"910261000006112"	215	"HNGNQRF71"	NA	"[rfc] reason for care : underweight"	"910261000006108"	"910261000006112"	12
"923831000006115"	5659	"PCNQOE1"	NA	"o/e - height"	"923831000006104"	"923831000006115"	42
"923851000006110"	136	"PCNQOE3"	NA	"o/e - weight"	"923851000006106"	"923851000006110"	42
"923861000006112"	6381	"PCNQBO1"	NA	"body mass index"	"923861000006108"	"923861000006112"	42
"923871000006117"	1	"PCNQID1"	NA	"ideal weight"	"923871000006101"	"923871000006117"	42
"957731000006119"	7	"TRISHE1"	NA	"height weight & bp"	"957731000006103"	"957731000006119"	17
"960561000006110"	10852	"EMISCUN9"	NA	"unexplained/progressive weight loss"	"960561000006106"	"960561000006110"	27
"977951000006110"	901885	"679P"	"679P.00"	"health education - weight management"	"410200000"	"2471922016"	17
"982581000006118"	838	"EMISCWE5"	NA	"weight (over)"	"982581000006102"	"982581000006118"	27
"982591000006115"	660	"EMISCWE6"	NA	"weight (under)"	"982591000006104"	"982591000006115"	27
"982601000006111"	214	"EMISCHE7"	NA	"height (over)"	"982601000006107"	"982601000006111"	27
"982611000006114"	140	"EMISCHE8"	NA	"height (under)"	"982611000006105"	"982611000006114"	27
"1124961000000110"	1347407	"8IAM"	"8IAM.00"	"referral to weight management service declined"	"506171000000109"	"1124961000000110"	32
"1551651000000111"	7580	"22K9"	"22K9.00"	"body mass index centile"	"446974000"	"2882934011"	2
"1566361000006112"	304	"EMISNQAT4"	NA	"attempted to lose weight in the past"	"1566361000006108"	"1566361000006112"	1
"1566371000006117"	470	"EMISNQSU6"	NA	"successfully lost weight in the past"	"1566371000006101"	"1566371000006117"	1
"1572931000006113"	163	"EMISNQRE67"	NA	"refuses obesity monitoring"	"1572931000006109"	"1572931000006113"	32
"1662431000000112"	2193627	"8Cd7"	"8Cd7.00"	"advice given about weight management"	"698471002"	"2974543017"	32
"1662471000000114"	86724	"8IAu"	"8IAu.00"	"weight management advice declined"	"698483000"	"2974495010"	32
"1667951000000110"	1558	"9hN0"	"9hN0.00"	"excepted from obesity quality indicators: patient unsuitable"	"753751000000103"	"1667951000000110"	37
"1667961000000113"	526	"9hN1"	"9hN1.00"	"excepted from obesity quality indicators: informed dissent"	"753771000000107"	"1667961000000113"	37
"1708211000006118"	86	"EMISNQPE14"	NA	"percentage weight loss"	"1708211000006102"	"1708211000006118"	2
"1709681000000111"	472547	"9NS03"	"9NS0300"	"referral to weight management service offered"	"767661000000105"	"1709681000000111"	37
"1714571000000114"	285	"66CV"	"66CV.00"	"reason for initial weight gain"	"768261000000107"	"1714571000000114"	1
"1715211000000118"	131650	"1627"	"1627.00"	"unintentional weight loss"	"448765001"	"2899697019"	27
"1721501000000113"	97385	"8HHH0"	"8HHH000"	"referral to local authority weight management programme"	"771491000000104"	"1721501000000113"	40
"1728141000006115"	9278	"EMISNQBM1"	NA	"bmi centile"	"1728141000006104"	"1728141000006115"	2
"1735631000000119"	15420	"8CP5"	"8CP5.00"	"discussion about weight management programme"	"776931000000102"	"1735631000000119"	32
"1737991000000117"	10759	"1628"	"1628.00"	"pattern of weight gain"	"449361003"	"2901932013"	27
"1738991000000118"	817	"9c010"	"9c01000"	"expectation of weight management programme"	"736797002"	"3524934019"	37
"1739561000000111"	2170	"14f"	"14f..00"	"h/o attempted weight loss"	"473390005"	"2242201000000112"	32
"1747301000000110"	49637	"66CW"	"66CW.00"	"unsuitable for weight management programme"	"781511000000104"	"1747301000000110"	1
"1749511000006118"	14	"EMISNQPA111"	NA	"pattern of weight gain"	"1749511000006102"	"1749511000006118"	27
"1750501000006114"	21678	"EMISNQCH68"	NA	"checking weight monitoring"	"1750501000006105"	"1750501000006114"	37
"1750991000000117"	222857	"8CdC"	"8CdC.00"	"weight management service opportunity signposted"	"783041000000106"	"1750991000000117"	32
"1753271000006112"	17	"66CL"	"66CL.00"	"risk to health associated with overweight and obesity, at no increased risk"	"755881000000104"	"1663231000000115"	1
"1753281000006110"	382	"66CM"	"66CM.00"	"risk to health associated with overweight and obesity, at increased risk"	"755901000000101"	"1663271000000118"	1
"1753291000006113"	82	"66CN"	"66CN.00"	"risk to health associated with overweight and obesity, at high risk"	"755921000000105"	"1663311000000118"	1
"1753301000006114"	233	"66CP"	"66CP.00"	"risk to health associated with overweight and obesity, at very high risk"	"755941000000103"	"1663351000000119"	1
"1753311000006112"	369907	"66CQ"	"66CQ.00"	"intervention for risk to health associated with overweight and obesity, general advice on healthy weight and lifestyle"	"756001000000107"	"1663481000000115"	1
"1753321000006116"	11287	"66CR"	"66CR.00"	"intervention for risk to health associated with overweight and obesity, advice about diet and physical activity"	"756021000000103"	"1663521000000115"	1
"1753331000006118"	441	"66CS"	"66CS.00"	"intervention for risk to health associated with overweight and obesity, advice about diet and physical activity, consider drugs"	"756041000000105"	"1663561000000111"	1
"1753341000006111"	289	"66CT"	"66CT.00"	"intervention for risk to health associated with overweight and obesity, advice about diet and physical activity, consider drugs, consider surgery"	"756061000000106"	"1663601000000111"	1
"1754921000006118"	117	"9hN"	"9hN..00"	"exception reporting - obesity quality indicators"	"753691000000104"	"1657971000000110"	37
"1757781000006113"	1	"EMISNQRE137"	NA	"reason for initial weight gain"	"1757781000006109"	"1757781000006113"	1
"1764811000006112"	6484	"14f-1"	"14f..11"	"history of attempted weight loss"	"473390005"	"2956471012"	32
"1770141000006119"	1582	"9NiX"	"9NiX.00"	"did not attend weight management special interest general practitioner clinic"	"761241000000103"	"1686451000000118"	37
"1773481000006111"	5	"EMISNQMO70"	NA	"mosaic trial - weight advice"	"1773481000006107"	"1773481000006111"	37
"1773731000006116"	2741	"EMISNQMO71"	NA	"weight advice - verbal [mosaic trial]"	"1773731000006100"	"1773731000006116"	37
"1773741000006114"	387	"EMISNQMO72"	NA	"weight advice - verbal & written [mosaic trial]"	"1773741000006105"	"1773741000006114"	37
"1773751000006111"	306	"EMISNQMO73"	NA	"weight advice - not this time [mosaic trial]"	"1773751000006107"	"1773751000006111"	37
"1773761000006113"	792	"EMISNQMO74"	NA	"weight advice - not appropriate [mosaic trial]"	"1773761000006109"	"1773761000006113"	37
"1778201000006111"	513	"EMISNQGR22"	NA	"group session: weight management"	"1778201000006107"	"1778201000006111"	37
"1793211000000118"	367	"67K9"	"67K9.00"	"cycle of change stage, weight management"	"802041000000102"	"1793211000000118"	17
"1803041000000114"	4665	"C38y0-1"	"C38y011"	"obesity hypoventilation syndrome"	"190966007"	"1803041000000114"	32
"1808061000006114"	208	"EMISNQBO29"	NA	"body mass index less than 18.5"	"1808061000006105"	"1808061000006114"	2
"1808071000006119"	1	"JHCBO5"	NA	"body mass index 18.5-24.9"	"1808071000006103"	"1808071000006119"	2
"1809441000006111"	9131	"EMISNQWE11"	NA	"weight change"	"248346009"	"370743012"	27
"1844501000006115"	1590	"8H4n"	"8H4n.00"	"referral to weight management special interest general practitioner"	"837181000000103"	"2173461000000116"	40
"1865591000006119"	69114	"38DB1"	"38DB100"	"ten year hip fracture probability score using frax (fracture risk assessment tool) with body mass index"	"1092681000000102"	"2737481000000112"	32
"1865611000006113"	71230	"38DC1"	"38DC100"	"ten year osteoporotic fracture probability score using frax (fracture risk assessment tool) with body mass index"	"1092661000000106"	"2737431000000113"	32
"1894041000006119"	12	"EMISNQ3M1"	NA	"3 month target weight"	"1894041000006103"	"1894041000006119"	1
"1894051000006117"	10	"EMISNQ6M1"	NA	"6 month target weight"	"1894051000006101"	"1894051000006117"	1
"1900331000006113"	13755	"22KE"	"22KE.00"	"obese class iii (body mass index equal to or greater than 40.0)"	"914741000000103"	"2350281000000112"	2
"1901161000006114"	119	"38Qb"	"38Qb.00"	"national obesity observatory standard evaluation framework for weight management interventions - participant satisfaction with intervention"	"910301000000106"	"2340031000000119"	32
"1910901000006116"	17682	"EMISNQES10"	NA	"estimated weight"	"1910901000006100"	"1910901000006116"	2
"1910911000006118"	14851	"EMISNQRE469"	NA	"reported weight"	"1910911000006102"	"1910911000006118"	2
"1910921000006114"	17018	"EMISNQES11"	NA	"estimated height"	"1910921000006105"	"1910921000006114"	2
"1910931000006112"	9229	"EMISNQRE470"	NA	"reported height"	"1910931000006108"	"1910931000006112"	2
"1911991000006118"	957	"EMISNQCO214"	NA	"concern expressed by carer: weight"	"1911991000006102"	"1911991000006118"	27
"1922491000006113"	2	"22K9K"	"22K9K00"	"down syndrome body mass index centile"	"926011000000101"	"2374311000000119"	2
"1929461000006112"	79	"EMISNQDI160"	NA	"difference between actual and ideal weight"	"1929461000006108"	"1929461000006112"	2
"1951141000006117"	1467	"EMISNQBO55"	NA	"body weight measurement not done"	"1951141000006101"	"1951141000006117"	32
"1979501000006111"	19196	"EMISNQWE44"	NA	"weight management follow-up"	"1979501000006107"	"1979501000006111"	32
"1979511000006114"	467	"EMISNQWE45"	NA	"weight management 6 month follow-up"	"1979511000006105"	"1979511000006114"	32
"1979521000006118"	49	"EMISNQWE46"	NA	"weight management 12 month follow-up"	"1979521000006102"	"1979521000006118"	32
"1979531000006115"	199	"EMISNQLO37"	NA	"lost to weight management follow-up"	"1979531000006104"	"1979531000006115"	1
"1979961000006118"	828	"EMISNQWE47"	NA	"weight management 3 month follow-up"	"1979961000006102"	"1979961000006118"	32
"1991711000006112"	2378	"EMISNQRE596"	NA	"reason for influenza vaccine - bmi 40+"	"1991711000006108"	"1991711000006112"	9
"1995621000006110"	8402	"EMISNQMA168"	NA	"malnutrition universal screening tool - bmi score"	"1995621000006106"	"1995621000006110"	1
"1995641000006115"	5075	"EMISNQMA169"	NA	"malnutrition universal screening tool - weight loss score"	"1995641000006104"	"1995641000006115"	1
"2000621000006111"	111	"EMISNQDA49"	NA	"date for weight management intervention offered to patient"	"2000621000006107"	"2000621000006111"	1
"2010161000006112"	2882	"EMISNQWE48"	NA	"weight reduction drug therapy - orlistat"	"2010161000006108"	"2010161000006112"	1
"2173321000000116"	827	"8HHH1"	"8HHH100"	"referral to residential weight management programme"	"837111000000105"	"2173321000000116"	40
"2176161000000116"	81858	"22KA"	"22KA.00"	"target body mass index"	"838441000000103"	"2176161000000116"	2
"2193181000000110"	30645	"22a"	"22a..00"	"waist to height ratio"	"845541000000105"	"2193181000000110"	27
"2196031000000118"	1027	"22K90"	"22K9000"	"baseline body mass index centile"	"846911000000109"	"2196031000000118"	2
"2196071000000116"	5719	"22KB"	"22KB.00"	"baseline body mass index"	"846931000000101"	"2196071000000116"	2
"2265731000000113"	76707	"9N1yK"	"9N1yK00"	"seen in weight management clinic"	"700154005"	"2989210012"	37
"2303211000000117"	6057	"8T11"	"8T11.00"	"referral to multidisciplinary obesity clinic"	"894961000000105"	"2303211000000117"	40
"2310101000000115"	34	"66CX"	"66CX.00"	"obesity multidisciplinary case review"	"898011000000103"	"2310101000000115"	1
"2316211000000111"	16989	"1629"	"1629.00"	"unintentional weight gain"	"441361000124104"	"653951000124115"	27
"2325341000000118"	1433	"66CY"	"66CY.00"	"weight loss importance score"	"1083591000000106"	"2715371000000119"	1
"2325381000000114"	1368	"66Ca"	"66Ca.00"	"weight loss confidence score"	"1083571000000107"	"2715331000000116"	1
"2326311000000114"	495	"66Cb"	"66Cb.00"	"intensive weight management programme commenced"	"904551000000107"	"2326311000000114"	1
"2326451000000118"	396	"66Cc"	"66Cc.00"	"intensive weight management programme ended"	"904611000000107"	"2326451000000118"	1
"2326491000000114"	5260	"66Cd"	"66Cd.00"	"intensive weight management programme declined"	"904631000000104"	"2326491000000114"	1
"2350241000000116"	34642	"22KC"	"22KC.00"	"obese class i (body mass index 30.0 - 34.9)"	"914721000000105"	"2350241000000116"	2
"2350261000000115"	20647	"22KD"	"22KD.00"	"obese class ii (body mass index 35.0 - 39.9)"	"914731000000107"	"2350261000000115"	2
"2350501000000116"	2399	"8CV7"	"8CV7.00"	"anti-obesity drug therapy commenced"	"914801000000107"	"2350501000000116"	32
"2350541000000118"	26	"8CT5"	"8CT5.00"	"obesity medication stopped"	"914821000000103"	"2350541000000118"	32
"2358981000000118"	5278	"66CF0"	"66CF000"	"3 month target weight"	"918691000000107"	"2358981000000118"	1
"2359021000000113"	1751	"66CF1"	"66CF100"	"6 month target weight"	"918711000000109"	"2359021000000113"	1
"2359061000000117"	307	"66CF2"	"66CF200"	"12 month target weight"	"918731000000101"	"2359061000000117"	1
"2369981000000115"	6185	"66CF3"	"66CF300"	"target weight to achieve five percent weight loss"	"923881000000105"	"2369981000000115"	1
"2370021000000115"	867	"66CF4"	"66CF400"	"target weight to achieve ten percent weight loss"	"923901000000108"	"2370021000000115"	1
"2374151000000117"	515	"64g"	"64g..00"	"mid-parental height"	"925931000000103"	"2374151000000117"	27
"2423851000000119"	90	"66Ce"	"66Ce.00"	"telehealth obesity monitoring"	"715279006"	"3302073018"	1
"2636611000000113"	1673	"9NSZ"	NA	"unsuitable for body height measurement"	"1046331000000104"	"2636611000000113"	37
"2636651000000112"	3188	"9NSa"	NA	"unsuitable for body weight measurement"	"1046351000000106"	"2636651000000112"	37
"2642891000006110"	1664	"^ESCTWE264289"	NA	"weight gain"	"8943002"	"15766010"	31
"2714971000000116"	134217	"ESCTSI55"	NA	"signposting to weight management service"	"1083431000000109"	"2714971000000116"	32
"2729021000006118"	12	"^ESCTME272902"	NA	"measuring height of patient"	"14456009"	"24574015"	31
"2733261000000112"	10	"^ESCT1171954"	NA	"framingham cardiovascular disease 10 year risk calculator score using bmi (body mass index) or lipids"	"1091191000000102"	"2733261000000112"	31
"2865221000006115"	37	"^ESCTIM286522"	NA	"impaired glucose tolerance in obese"	"22910008"	"38465017"	32
"2934311000006118"	69	"^ESCTWE293431"	NA	"weight"	"27113001"	"598581000000118"	2
"3020131000006118"	20	"^ESCTIM302013"	NA	"impaired glucose tolerance in nonobese"	"32284009"	"53936014"	32
"3044831000006118"	91	"^ESCTWE304483"	NA	"weight maintenance regimen"	"33861001"	"56522019"	31
